Sample,Time,Ta,V_Thermistor,PWM%
1,2025-07-04 14:10:49,18.63,1.625,0
2,2025-07-04 14:11:19,18.47,1.624,0
3,2025-07-04 14:11:49,18.33,1.672,0
4,2025-07-04 14:12:19,18.25,1.623,0
5,2025-07-04 14:12:49,18.16,1.637,0
6,2025-07-04 14:13:19,18.12,1.630,0
7,2025-07-04 14:13:49,18.04,1.644,0
8,2025-07-04 14:14:19,18.00,1.640,0
9,2025-07-04 14:14:49,18.01,1.644,0
10,2025-07-04 14:15:19,18.04,1.647,0
11,2025-07-04 14:15:49,18.03,1.651,0
12,2025-07-04 14:16:19,18.02,1.653,0
13,2025-07-04 14:16:49,17.95,1.650,0
14,2025-07-04 14:17:19,17.90,1.669,0
15,2025-07-04 14:17:49,17.88,1.662,0
16,2025-07-04 14:18:19,17.80,1.662,0
17,2025-07-04 14:18:49,17.76,1.666,0
18,2025-07-04 14:19:19,17.68,1.658,0
19,2025-07-04 14:19:49,17.62,1.672,0
20,2025-07-04 14:20:19,17.58,1.675,0
21,2025-07-04 14:20:49,17.53,1.668,0
22,2025-07-04 14:21:19,17.49,1.675,0
23,2025-07-04 14:21:49,17.41,1.667,0
24,2025-07-04 14:22:19,17.37,1.675,0
25,2025-07-04 14:22:49,17.32,1.675,0
26,2025-07-04 14:23:19,17.29,1.677,0
27,2025-07-04 14:23:49,17.26,1.669,0
28,2025-07-04 14:24:19,17.23,1.676,0
29,2025-07-04 14:24:49,17.22,1.682,0
30,2025-07-04 14:25:19,17.20,1.682,0
31,2025-07-04 14:25:49,17.18,1.680,0
32,2025-07-04 14:26:19,17.15,1.683,0
33,2025-07-04 14:26:49,17.12,1.685,0
34,2025-07-04 14:27:19,17.13,1.677,0
35,2025-07-04 14:27:49,17.12,1.683,0
36,2025-07-04 14:28:19,17.13,1.682,0
37,2025-07-04 14:28:49,17.12,1.687,0
38,2025-07-04 14:29:19,17.12,1.678,0
39,2025-07-04 14:29:49,17.15,1.687,0
40,2025-07-04 14:30:19,17.15,1.683,0
41,2025-07-04 14:30:49,17.14,1.683,0
42,2025-07-04 14:31:19,17.15,1.675,0
43,2025-07-04 14:31:49,17.16,1.692,0
44,2025-07-04 14:32:19,17.19,1.690,0
45,2025-07-04 14:32:49,17.25,1.686,0
46,2025-07-04 14:33:19,17.30,1.695,0
47,2025-07-04 14:33:49,17.39,1.688,0
48,2025-07-04 14:34:19,17.46,1.695,0
49,2025-07-04 14:34:49,17.51,1.696,0
50,2025-07-04 14:35:19,17.46,1.698,0
51,2025-07-04 14:35:49,17.35,1.692,0
52,2025-07-04 14:36:19,17.29,1.700,0
53,2025-07-04 14:36:49,17.25,1.676,0
54,2025-07-04 14:37:19,17.26,1.689,0
55,2025-07-04 14:37:49,17.31,1.687,0
56,2025-07-04 14:38:19,17.32,1.692,0
57,2025-07-04 14:38:49,17.31,1.695,0
58,2025-07-04 14:39:19,17.32,1.689,0
59,2025-07-04 14:39:49,17.36,1.684,0
60,2025-07-04 14:40:19,17.40,1.687,0
61,2025-07-04 14:40:49,17.43,1.721,0
62,2025-07-04 14:41:19,17.43,1.695,0
63,2025-07-04 14:41:49,17.44,1.689,0
64,2025-07-04 14:42:19,17.45,1.687,0
65,2025-07-04 14:42:49,17.48,1.643,0
66,2025-07-04 14:43:19,17.52,1.697,0
67,2025-07-04 14:43:49,17.52,1.691,0
68,2025-07-04 14:44:19,17.54,1.696,0
69,2025-07-04 14:44:49,17.57,1.695,0
70,2025-07-04 14:45:19,17.56,1.701,0
71,2025-07-04 14:45:49,17.53,1.695,0
72,2025-07-04 14:46:19,17.48,1.696,0
73,2025-07-04 14:46:49,17.42,1.692,0
74,2025-07-04 14:47:19,17.38,1.689,0
75,2025-07-04 14:47:49,17.32,1.696,0
76,2025-07-04 14:48:19,17.28,1.696,0
77,2025-07-04 14:48:49,17.25,1.699,0
78,2025-07-04 14:49:19,17.30,1.696,0
79,2025-07-04 14:49:49,17.32,1.702,0
80,2025-07-04 14:50:19,17.34,1.696,0
81,2025-07-04 14:50:49,17.30,1.714,0
82,2025-07-04 14:51:19,17.26,1.689,0
83,2025-07-04 14:51:49,17.22,1.699,0
84,2025-07-04 14:52:19,17.22,1.708,0
85,2025-07-04 14:52:49,17.21,1.702,0
86,2025-07-04 14:53:19,17.17,1.702,0
87,2025-07-04 14:53:49,17.10,1.699,0
88,2025-07-04 14:54:19,17.04,1.687,0
89,2025-07-04 14:54:49,16.97,1.708,0
90,2025-07-04 14:55:19,16.89,1.712,0
91,2025-07-04 14:55:49,16.83,1.694,0
92,2025-07-04 14:56:19,16.77,1.705,0
93,2025-07-04 14:56:49,16.74,1.708,0
94,2025-07-04 14:57:19,16.76,1.708,0
95,2025-07-04 14:57:49,16.79,1.696,0
96,2025-07-04 14:58:19,16.79,1.701,0
97,2025-07-04 14:58:49,16.78,1.712,0
98,2025-07-04 14:59:19,16.79,1.708,0
99,2025-07-04 14:59:49,16.77,1.714,0
100,2025-07-04 15:00:19,16.78,1.714,0
101,2025-07-04 15:00:49,16.75,1.708,0
102,2025-07-04 15:01:19,16.78,1.711,0
103,2025-07-04 15:01:49,16.81,1.709,0
104,2025-07-04 15:02:19,16.82,1.715,0
105,2025-07-04 15:02:49,16.83,1.715,0
106,2025-07-04 15:03:19,16.85,1.708,0
107,2025-07-04 15:03:49,16.89,1.717,0
108,2025-07-04 15:04:19,16.90,1.719,0
109,2025-07-04 15:04:49,16.87,1.722,0
110,2025-07-04 15:05:19,16.84,1.721,0
111,2025-07-04 15:05:49,16.78,1.724,0
112,2025-07-04 15:06:19,16.77,1.713,0
113,2025-07-04 15:06:49,16.70,1.721,0
114,2025-07-04 15:07:19,16.69,1.733,0
115,2025-07-04 15:07:49,16.67,1.730,0
116,2025-07-04 15:08:19,16.63,1.727,0
117,2025-07-04 15:08:49,16.63,1.727,0
118,2025-07-04 15:09:19,16.63,1.729,0
119,2025-07-04 15:09:49,16.63,1.728,0
120,2025-07-04 15:10:19,16.60,1.724,0
121,2025-07-04 15:10:49,16.55,1.733,0
122,2025-07-04 15:11:19,16.47,1.733,0
123,2025-07-04 15:11:49,16.46,1.733,0
124,2025-07-04 15:12:19,16.46,1.734,0
125,2025-07-04 15:12:49,16.47,1.732,0
126,2025-07-04 15:13:19,16.51,1.733,0
127,2025-07-04 15:13:49,16.53,1.746,0
128,2025-07-04 15:14:19,16.56,1.733,0
129,2025-07-04 15:14:49,16.48,1.740,0
130,2025-07-04 15:15:19,16.47,1.729,0
131,2025-07-04 15:15:49,16.45,1.737,0
132,2025-07-04 15:16:19,16.42,1.735,0
133,2025-07-04 15:16:49,16.40,1.727,0
134,2025-07-04 15:17:19,16.39,1.721,0
135,2025-07-04 15:17:49,16.37,1.728,0
136,2025-07-04 15:18:19,16.30,1.710,0
137,2025-07-04 15:18:51,16.26,1.727,0
138,2025-07-04 15:19:21,16.20,1.721,0
139,2025-07-04 15:19:51,16.19,1.721,0
140,2025-07-04 15:20:21,16.18,1.725,0
141,2025-07-04 15:20:51,16.19,1.727,0
142,2025-07-04 15:21:21,16.17,1.724,0
143,2025-07-04 15:21:51,16.14,1.727,0
144,2025-07-04 15:22:21,16.13,1.727,0
145,2025-07-04 15:22:51,16.10,1.727,0
146,2025-07-04 15:23:21,16.07,1.728,0
147,2025-07-04 15:23:53,16.02,1.721,0
148,2025-07-04 15:24:26,16.04,1.723,0
149,2025-07-04 15:24:58,16.03,1.724,0
150,2025-07-04 15:25:28,16.07,1.725,0
151,2025-07-04 15:25:58,16.14,1.717,0
152,2025-07-04 15:26:28,16.22,1.724,0
153,2025-07-04 15:26:58,16.27,1.721,0
154,2025-07-04 15:27:28,16.31,1.714,0
155,2025-07-04 15:27:58,16.36,1.713,0
156,2025-07-04 15:28:28,16.45,1.728,0
157,2025-07-04 15:28:58,16.52,1.725,0
158,2025-07-04 15:29:28,16.50,1.727,0
159,2025-07-04 15:29:58,16.52,1.725,0
160,2025-07-04 15:30:28,16.51,1.727,0
161,2025-07-04 15:30:58,16.56,1.725,0
162,2025-07-04 15:31:28,16.56,1.730,0
163,2025-07-04 15:31:58,16.59,1.727,0
164,2025-07-04 15:32:28,16.61,1.730,0
165,2025-07-04 15:32:58,16.60,1.721,0
166,2025-07-04 15:33:28,16.60,1.733,0
167,2025-07-04 15:33:58,16.63,1.733,0
168,2025-07-04 15:34:28,16.70,1.737,0
169,2025-07-04 15:34:58,16.72,1.732,0
170,2025-07-04 15:35:28,16.72,1.732,0
171,2025-07-04 15:35:58,16.71,1.727,0
172,2025-07-04 15:36:28,16.72,1.781,0
173,2025-07-04 15:36:58,16.66,1.728,0
174,2025-07-04 15:37:28,16.60,1.737,0
175,2025-07-04 15:37:58,16.56,1.733,0
176,2025-07-04 15:38:28,16.53,1.733,0
177,2025-07-04 15:39:00,16.48,1.737,0
178,2025-07-04 15:39:30,16.41,1.727,0
179,2025-07-04 15:40:00,16.36,1.715,0
180,2025-07-04 15:40:30,16.26,1.733,0
181,2025-07-04 15:41:00,16.15,1.725,0
182,2025-07-04 15:41:30,16.11,1.734,0
183,2025-07-04 15:42:00,16.04,1.733,0
184,2025-07-04 15:42:30,15.96,1.734,0
185,2025-07-04 15:43:00,15.87,1.740,0
186,2025-07-04 15:43:30,15.80,1.731,0
187,2025-07-04 15:44:00,15.74,1.731,0
188,2025-07-04 15:44:30,15.68,1.733,0
189,2025-07-04 15:45:00,15.60,1.735,0
190,2025-07-04 15:45:30,15.53,1.740,0
191,2025-07-04 15:46:00,15.45,1.731,0
192,2025-07-04 15:46:30,15.40,1.743,0
193,2025-07-04 15:47:00,15.38,1.746,0
194,2025-07-04 15:47:30,15.38,1.751,0
195,2025-07-04 15:48:01,15.42,1.748,0
196,2025-07-04 15:48:31,15.44,1.756,0
197,2025-07-04 15:49:01,15.44,1.748,0
198,2025-07-04 15:49:31,15.37,1.748,0
199,2025-07-04 15:50:01,15.25,1.759,0
200,2025-07-04 15:50:31,15.19,1.749,0
201,2025-07-04 15:51:01,15.12,1.747,0
202,2025-07-04 15:51:31,15.06,1.766,0
203,2025-07-04 15:52:01,15.02,1.759,0
204,2025-07-04 15:52:31,14.98,1.754,0
205,2025-07-04 15:53:02,14.93,1.750,0
206,2025-07-04 15:53:32,14.92,1.775,0
207,2025-07-04 15:54:02,14.90,1.772,0
208,2025-07-04 15:54:32,14.89,1.760,0
209,2025-07-04 15:55:04,14.86,1.762,0
210,2025-07-04 15:55:34,14.83,1.774,0
211,2025-07-04 15:56:04,14.79,1.773,0
212,2025-07-04 15:56:34,14.72,1.774,0
213,2025-07-04 15:57:04,14.64,1.770,0
214,2025-07-04 15:57:35,14.60,1.736,0
215,2025-07-04 15:58:05,14.58,1.772,0
216,2025-07-04 15:58:35,14.57,1.779,0
217,2025-07-04 15:59:05,14.55,1.773,0
218,2025-07-04 15:59:35,14.54,1.779,0
219,2025-07-04 16:00:05,14.53,1.773,0
220,2025-07-04 16:00:35,14.47,1.783,0
221,2025-07-04 16:01:05,14.45,1.781,0
222,2025-07-04 16:01:36,14.44,1.753,0
223,2025-07-04 16:02:06,14.37,1.792,0
224,2025-07-04 16:02:37,14.35,1.778,0
225,2025-07-04 16:03:07,14.34,1.790,0
226,2025-07-04 16:03:37,14.28,1.791,0
227,2025-07-04 16:04:07,14.25,1.783,0
228,2025-07-04 16:04:37,14.20,1.795,0
229,2025-07-04 16:05:07,14.19,1.798,0
230,2025-07-04 16:05:37,14.19,1.796,0
231,2025-07-04 16:06:07,14.15,1.798,0
232,2025-07-04 16:06:38,14.13,1.804,0
233,2025-07-04 16:07:08,14.11,1.795,0
234,2025-07-04 16:07:39,14.08,1.793,0
235,2025-07-04 16:08:09,14.06,1.798,0
236,2025-07-04 16:08:39,14.02,1.791,0
237,2025-07-04 16:09:09,13.99,1.795,0
238,2025-07-04 16:09:39,13.94,1.792,0
239,2025-07-04 16:10:09,13.93,1.798,0
240,2025-07-04 16:10:39,13.90,1.799,0
241,2025-07-04 16:11:09,13.84,1.792,0
242,2025-07-04 16:11:40,13.80,1.797,0
243,2025-07-04 16:12:10,13.75,1.804,0
244,2025-07-04 16:12:40,13.73,1.799,0
245,2025-07-04 16:13:10,13.74,1.800,0
246,2025-07-04 16:13:40,13.70,1.801,0
247,2025-07-04 16:14:10,13.68,1.811,0
248,2025-07-04 16:14:40,13.64,1.804,0
249,2025-07-04 16:15:10,13.60,1.811,0
250,2025-07-04 16:15:40,13.59,1.802,0
251,2025-07-04 16:16:10,13.58,1.816,0
252,2025-07-04 16:16:40,13.56,1.817,0
253,2025-07-04 16:17:10,13.60,1.812,0
254,2025-07-04 16:17:40,13.54,1.817,0
255,2025-07-04 16:18:10,13.54,1.805,0
256,2025-07-04 16:18:40,13.51,1.812,0
257,2025-07-04 16:19:10,13.49,1.816,0
258,2025-07-04 16:19:40,13.47,1.818,0
259,2025-07-04 16:20:10,13.48,1.820,0
260,2025-07-04 16:20:40,13.46,1.818,0
261,2025-07-04 16:21:10,13.45,1.818,0
262,2025-07-04 16:21:42,13.43,1.813,0
263,2025-07-04 16:22:12,13.39,1.824,0
264,2025-07-04 16:22:42,13.35,1.824,0
265,2025-07-04 16:23:12,13.31,1.830,0
266,2025-07-04 16:23:44,13.27,1.812,0
267,2025-07-04 16:24:15,13.23,1.776,0
268,2025-07-04 16:24:47,13.23,1.826,0
269,2025-07-04 16:25:18,13.25,1.819,0
270,2025-07-04 16:25:48,13.24,1.830,0
271,2025-07-04 16:26:23,13.24,1.849,0
272,2025-07-04 16:26:54,13.19,1.837,0
273,2025-07-04 16:27:25,13.17,1.834,0
274,2025-07-04 16:27:55,13.10,1.831,0
275,2025-07-04 16:28:25,13.06,1.830,0
276,2025-07-04 16:28:55,13.03,1.837,0
277,2025-07-04 16:29:25,13.03,1.833,0
278,2025-07-04 16:29:55,13.03,1.830,0
279,2025-07-04 16:30:25,13.04,1.856,0
280,2025-07-04 16:30:55,13.03,1.837,0
281,2025-07-04 16:31:25,13.01,1.833,0
282,2025-07-04 16:31:56,12.99,1.833,0
283,2025-07-04 16:32:26,12.96,1.840,0
284,2025-07-04 16:32:56,12.91,1.838,0
285,2025-07-04 16:33:26,12.84,1.841,0
286,2025-07-04 16:33:56,12.80,1.837,0
287,2025-07-04 16:34:26,12.73,1.824,0
288,2025-07-04 16:34:56,12.69,1.840,0
289,2025-07-04 16:35:26,12.62,1.841,0
290,2025-07-04 16:35:58,12.57,1.843,0
291,2025-07-04 16:36:28,12.56,1.840,0
292,2025-07-04 16:36:59,12.51,1.844,0
293,2025-07-04 16:37:29,12.49,1.834,0
294,2025-07-04 16:37:59,12.46,1.845,0
295,2025-07-04 16:38:29,12.42,1.845,0
296,2025-07-04 16:38:59,12.36,1.845,0
297,2025-07-04 16:39:29,12.31,1.849,0
298,2025-07-04 16:39:59,12.32,1.851,0
299,2025-07-04 16:40:29,12.28,1.856,0
300,2025-07-04 16:41:00,12.24,1.850,0
301,2025-07-04 16:41:30,12.22,1.853,0
302,2025-07-04 16:42:02,12.20,1.853,0
303,2025-07-04 16:42:32,12.18,1.857,0
304,2025-07-04 16:43:02,12.18,1.862,0
305,2025-07-04 16:43:32,12.13,1.850,0
306,2025-07-04 16:44:02,12.12,1.857,0
307,2025-07-04 16:44:32,12.09,1.861,0
308,2025-07-04 16:45:02,12.10,1.849,0
309,2025-07-04 16:45:32,12.10,1.856,0
310,2025-07-04 16:46:03,12.09,1.860,0
311,2025-07-04 16:46:38,12.04,1.853,0
312,2025-07-04 16:47:08,12.04,1.857,0
313,2025-07-04 16:47:38,11.99,1.870,0
314,2025-07-04 16:48:08,11.96,1.866,0
315,2025-07-04 16:48:38,11.97,1.855,0
316,2025-07-04 16:49:08,11.94,1.857,0
317,2025-07-04 16:49:38,11.93,1.880,0
318,2025-07-04 16:50:08,11.87,1.876,0
319,2025-07-04 16:50:38,11.86,1.874,0
320,2025-07-04 16:51:08,11.83,1.863,0
321,2025-07-04 16:51:38,11.81,1.879,0
322,2025-07-04 16:52:08,11.76,1.878,0
323,2025-07-04 16:52:38,11.77,1.866,0
324,2025-07-04 16:53:08,11.74,1.863,0
325,2025-07-04 16:53:38,11.72,1.877,0
326,2025-07-04 16:54:08,11.70,1.882,0
327,2025-07-04 16:54:38,11.69,1.882,0
328,2025-07-04 16:55:08,11.68,1.877,0
329,2025-07-04 16:55:40,11.66,1.880,0
330,2025-07-04 16:56:10,11.66,1.877,0
331,2025-07-04 16:56:40,11.64,1.878,0
332,2025-07-04 16:57:10,11.62,1.888,0
333,2025-07-04 16:57:40,11.62,1.888,0
334,2025-07-04 16:58:10,11.58,1.882,0
335,2025-07-04 16:58:40,11.54,1.886,0
336,2025-07-04 16:59:10,11.54,1.895,0
337,2025-07-04 16:59:40,11.53,1.888,0
338,2025-07-04 17:00:10,11.49,1.878,0
339,2025-07-04 17:00:42,11.49,1.885,0
340,2025-07-04 17:01:12,11.47,1.874,0
341,2025-07-04 17:01:42,11.44,1.882,0
342,2025-07-04 17:02:12,11.43,1.886,0
343,2025-07-04 17:02:42,11.40,1.908,0
344,2025-07-04 17:03:12,11.39,1.882,0
345,2025-07-04 17:03:42,11.40,1.889,0
346,2025-07-04 17:04:12,11.45,1.892,0
347,2025-07-04 17:04:42,11.43,1.895,0
348,2025-07-04 17:05:12,11.47,1.885,0
349,2025-07-04 17:05:43,11.43,1.895,0
350,2025-07-04 17:06:13,11.39,1.896,0
351,2025-07-04 17:06:43,11.37,1.862,0
352,2025-07-04 17:07:13,11.32,1.886,0
353,2025-07-04 17:07:43,11.26,1.889,0
354,2025-07-04 17:08:13,11.22,1.901,0
355,2025-07-04 17:08:43,11.18,1.890,0
356,2025-07-04 17:09:13,11.15,1.893,0
357,2025-07-04 17:09:44,11.11,1.892,0
358,2025-07-04 17:10:14,11.06,1.901,0
359,2025-07-04 17:10:46,11.03,1.907,0
360,2025-07-04 17:11:16,11.02,1.898,0
361,2025-07-04 17:11:46,10.97,1.903,0
362,2025-07-04 17:12:16,10.92,1.904,0
363,2025-07-04 17:12:46,10.89,1.903,0
364,2025-07-04 17:13:16,10.86,1.898,0
365,2025-07-04 17:13:46,10.84,1.893,0
366,2025-07-04 17:14:16,10.84,1.906,0
367,2025-07-04 17:14:46,10.79,1.904,0
368,2025-07-04 17:15:16,10.77,1.906,0
369,2025-07-04 17:15:48,10.78,1.909,0
370,2025-07-04 17:16:18,10.75,1.912,0
371,2025-07-04 17:16:48,10.73,1.912,0
372,2025-07-04 17:17:18,10.73,1.895,0
373,2025-07-04 17:17:48,10.73,1.915,0
374,2025-07-04 17:18:18,10.70,1.916,0
375,2025-07-04 17:18:48,10.70,1.903,0
376,2025-07-04 17:19:18,10.69,1.912,0
377,2025-07-04 17:19:49,10.67,1.911,0
378,2025-07-04 17:20:19,10.65,1.907,0
379,2025-07-04 17:20:50,10.62,1.914,0
380,2025-07-04 17:21:20,10.59,1.908,0
381,2025-07-04 17:21:50,10.58,1.920,0
382,2025-07-04 17:22:20,10.54,1.915,0
383,2025-07-04 17:22:50,10.52,1.920,0
384,2025-07-04 17:23:20,10.49,1.916,0
385,2025-07-04 17:23:50,10.45,1.921,0
386,2025-07-04 17:24:20,10.41,1.920,0
387,2025-07-04 17:24:52,10.43,1.920,0
388,2025-07-04 17:25:22,10.36,1.917,0
389,2025-07-04 17:25:52,10.34,1.915,0
390,2025-07-04 17:26:22,10.36,1.918,0
391,2025-07-04 17:26:52,10.35,1.921,0
392,2025-07-04 17:27:22,10.33,1.924,0
393,2025-07-04 17:27:52,10.33,1.926,0
394,2025-07-04 17:28:22,10.29,1.927,0
395,2025-07-04 17:28:52,10.29,1.920,0
396,2025-07-04 17:29:22,10.30,1.927,0
397,2025-07-04 17:29:54,10.29,1.904,0
398,2025-07-04 17:30:24,10.29,1.918,0
399,2025-07-04 17:30:54,10.29,1.928,0
400,2025-07-04 17:31:24,10.29,1.925,0
401,2025-07-04 17:31:54,10.30,1.932,0
402,2025-07-04 17:32:24,10.29,1.920,0
403,2025-07-04 17:32:54,10.29,1.928,0
404,2025-07-04 17:33:24,10.27,1.933,0
405,2025-07-04 17:33:54,10.27,1.928,0
406,2025-07-04 17:34:24,10.25,1.928,0
407,2025-07-04 17:34:55,10.23,1.933,0
408,2025-07-04 17:35:25,10.21,1.931,0
409,2025-07-04 17:35:55,10.17,1.928,0
410,2025-07-04 17:36:25,10.14,1.933,0
411,2025-07-04 17:36:55,10.10,1.935,0
412,2025-07-04 17:37:25,10.08,1.932,0
413,2025-07-04 17:37:55,10.06,1.927,0
414,2025-07-04 17:38:25,10.05,1.940,0
415,2025-07-04 17:38:56,10.02,1.935,0
416,2025-07-04 17:39:26,10.00,1.935,0
417,2025-07-04 17:39:56,9.99,1.940,0
418,2025-07-04 17:40:26,9.98,1.928,0
419,2025-07-04 17:40:56,9.97,1.938,0
420,2025-07-04 17:41:26,10.00,1.928,0
421,2025-07-04 17:41:56,9.96,1.941,0
422,2025-07-04 17:42:26,9.97,1.931,0
423,2025-07-04 17:42:56,9.94,1.937,0
424,2025-07-04 17:43:26,9.94,1.941,0
425,2025-07-04 17:43:57,9.95,1.934,0
426,2025-07-04 17:44:27,9.95,1.940,0
427,2025-07-04 17:44:58,9.96,1.939,0
428,2025-07-04 17:45:28,9.97,1.940,0
429,2025-07-04 17:45:58,9.95,1.943,0
430,2025-07-04 17:46:28,9.94,1.932,0
431,2025-07-04 17:46:58,9.94,1.945,0
432,2025-07-04 17:47:28,9.94,1.946,0
433,2025-07-04 17:47:58,9.94,1.946,0
434,2025-07-04 17:48:28,9.92,1.943,0
435,2025-07-04 17:49:00,9.90,1.937,0
436,2025-07-04 17:49:30,9.88,1.941,0
437,2025-07-04 17:50:01,9.87,1.948,0
438,2025-07-04 17:50:31,9.83,1.944,0
439,2025-07-04 17:51:01,9.80,1.948,0
440,2025-07-04 17:51:31,9.80,1.942,0
441,2025-07-04 17:52:01,9.75,1.946,0
442,2025-07-04 17:52:31,9.76,1.949,0
443,2025-07-04 17:53:01,9.74,1.945,0
444,2025-07-04 17:53:31,9.74,1.931,0
445,2025-07-04 17:54:02,9.70,1.949,0
446,2025-07-04 17:54:40,9.70,1.931,0
447,2025-07-04 17:55:10,9.67,1.957,0
448,2025-07-04 17:55:40,9.63,1.949,0
449,2025-07-04 17:56:10,9.62,1.940,0
450,2025-07-04 17:56:40,9.59,1.954,0
451,2025-07-04 17:57:10,9.58,1.953,0
452,2025-07-04 17:57:40,9.56,1.953,0
453,2025-07-04 17:58:10,9.56,1.947,0
454,2025-07-04 17:58:41,9.56,1.939,0
455,2025-07-04 17:59:11,9.54,1.953,0
456,2025-07-04 17:59:42,9.52,1.961,0
457,2025-07-04 18:00:12,9.54,1.957,0
458,2025-07-04 18:00:42,9.50,1.956,0
459,2025-07-04 18:01:12,9.49,1.947,0
460,2025-07-04 18:01:42,9.48,1.959,0
461,2025-07-04 18:02:12,9.50,1.957,0
462,2025-07-04 18:02:42,9.49,1.959,0
463,2025-07-04 18:03:12,9.51,1.961,0
464,2025-07-04 18:03:44,9.50,1.957,0
465,2025-07-04 18:04:14,9.49,1.956,0
466,2025-07-04 18:04:44,9.51,1.908,0
467,2025-07-04 18:05:14,9.47,1.952,0
468,2025-07-04 18:05:44,9.50,1.953,0
469,2025-07-04 18:06:14,9.48,1.953,0
470,2025-07-04 18:06:44,9.48,1.962,0
471,2025-07-04 18:07:14,9.45,1.959,0
472,2025-07-04 18:07:44,9.46,1.962,0
473,2025-07-04 18:08:14,9.45,1.969,0
474,2025-07-04 18:08:46,9.45,1.953,0
475,2025-07-04 18:09:16,9.41,1.957,0
476,2025-07-04 18:09:46,9.40,1.969,0
477,2025-07-04 18:10:16,9.38,1.947,0
478,2025-07-04 18:10:46,9.34,1.957,0
479,2025-07-04 18:11:16,9.31,1.972,0
480,2025-07-04 18:11:46,9.30,1.974,0
481,2025-07-04 18:12:16,9.30,1.969,0
482,2025-07-04 18:12:48,9.25,1.961,0
483,2025-07-04 18:13:18,9.24,1.964,0
484,2025-07-04 18:13:49,9.25,1.960,0
485,2025-07-04 18:14:19,9.19,1.964,0
486,2025-07-04 18:14:49,9.18,1.965,0
487,2025-07-04 18:15:19,9.16,1.966,0
488,2025-07-04 18:15:49,9.13,1.970,0
489,2025-07-04 18:16:19,9.14,1.966,0
490,2025-07-04 18:16:49,9.11,1.966,0
491,2025-07-04 18:17:19,9.11,1.977,0
492,2025-07-04 18:17:50,9.14,1.972,0
493,2025-07-04 18:18:20,9.14,1.972,0
494,2025-07-04 18:18:52,9.12,1.958,0
495,2025-07-04 18:19:22,9.12,1.955,0
496,2025-07-04 18:19:52,9.11,1.969,0
497,2025-07-04 18:20:22,9.10,1.973,0
498,2025-07-04 18:20:52,9.09,1.969,0
499,2025-07-04 18:21:22,9.07,1.966,0
500,2025-07-04 18:21:52,9.08,1.973,0
501,2025-07-04 18:22:23,9.05,1.964,0
502,2025-07-04 18:22:54,9.08,1.976,0
503,2025-07-04 18:23:25,9.08,1.986,0
504,2025-07-04 18:23:55,9.08,1.978,0
505,2025-07-04 18:24:25,9.07,1.979,0
506,2025-07-04 18:24:55,9.06,1.978,0
507,2025-07-04 18:25:25,9.06,1.982,0
508,2025-07-04 18:25:55,9.06,1.968,0
509,2025-07-04 18:26:25,9.04,1.974,0
510,2025-07-04 18:26:55,9.03,1.978,0
511,2025-07-04 18:27:25,9.00,1.978,0
512,2025-07-04 18:27:56,8.99,1.973,0
513,2025-07-04 18:28:26,8.99,1.967,0
514,2025-07-04 18:28:56,8.98,1.978,0
515,2025-07-04 18:29:26,8.96,1.982,0
516,2025-07-04 18:29:56,8.94,1.955,0
517,2025-07-04 18:30:26,8.92,1.982,0
518,2025-07-04 18:30:56,8.93,1.978,0
519,2025-07-04 18:31:26,8.94,1.979,0
520,2025-07-04 18:31:56,8.94,1.975,0
521,2025-07-04 18:32:26,8.92,1.978,0
522,2025-07-04 18:32:57,8.92,1.979,0
523,2025-07-04 18:33:27,8.90,1.988,0
524,2025-07-04 18:33:57,8.86,1.985,0
525,2025-07-04 18:34:27,8.88,1.973,0
526,2025-07-04 18:34:57,8.87,1.989,0
527,2025-07-04 18:35:27,8.89,1.973,0
528,2025-07-04 18:35:57,8.86,1.978,0
529,2025-07-04 18:36:27,8.84,1.985,0
530,2025-07-04 18:36:57,8.85,1.983,0
531,2025-07-04 18:37:27,8.86,1.985,0
532,2025-07-04 18:37:57,8.84,1.985,0
533,2025-07-04 18:38:27,8.82,1.992,0
534,2025-07-04 18:38:57,8.79,1.970,0
535,2025-07-04 18:39:27,8.79,1.982,0
536,2025-07-04 18:39:57,8.76,1.974,0
537,2025-07-04 18:40:27,8.74,1.982,0
538,2025-07-04 18:40:57,8.75,1.978,0
539,2025-07-04 18:41:27,8.72,1.976,0
540,2025-07-04 18:41:57,8.70,1.982,0
541,2025-07-04 18:42:27,8.69,1.985,0
542,2025-07-04 18:42:58,8.70,1.979,0
543,2025-07-04 18:43:28,8.68,1.982,0
544,2025-07-04 18:43:58,8.66,1.986,0
545,2025-07-04 18:44:28,8.66,1.982,0
546,2025-07-04 18:44:58,8.65,1.975,0
547,2025-07-04 18:45:28,8.64,1.991,0
548,2025-07-04 18:45:58,8.64,2.024,0
549,2025-07-04 18:46:28,8.63,1.986,0
550,2025-07-04 18:46:58,8.64,1.983,0
551,2025-07-04 18:47:28,8.60,1.981,0
552,2025-07-04 18:47:58,8.61,1.992,0
553,2025-07-04 18:48:28,8.59,1.990,0
554,2025-07-04 18:48:58,8.58,1.976,0
555,2025-07-04 18:49:28,8.58,1.985,0
556,2025-07-04 18:49:58,8.59,1.999,0
557,2025-07-04 18:50:28,8.57,1.986,0
558,2025-07-04 18:50:58,8.57,1.995,0
559,2025-07-04 18:51:28,8.57,1.991,0
